user_id,gender,age,occupation,watched_count,a_optimal_k,b_optimal_k,c_optimal_k,avg_count_all,avg_count_genre_only,avg_count_no_genre
2005,M,18,4,59,6,3,6,9.83,19.67,9.83
2006,M,35,0,24,2,4,2,12.0,6.0,12.0
2007,M,50,16,29,3,9,3,9.67,3.22,9.67
2008,M,25,3,121,3,4,3,40.33,30.25,40.33
2009,F,35,7,34,5,2,5,6.8,17.0,6.8
2010,M,18,4,517,9,7,8,57.44,73.86,64.62
2011,F,35,3,169,8,3,8,21.12,56.33,21.12
2012,M,25,4,409,8,7,8,51.12,58.43,51.12
2013,M,45,0,55,9,5,9,6.11,11.0,6.11
2014,M,18,4,35,3,6,3,11.67,5.83,11.67
2015,M,18,4,578,9,7,7,64.22,82.57,82.57
2016,F,56,2,209,3,4,3,69.67,52.25,69.67
2017,M,25,17,85,6,5,6,14.17,17.0,14.17
2018,M,35,16,281,4,7,4,70.25,40.14,70.25
2019,M,50,1,25,4,6,4,6.25,4.17,6.25
2020,M,25,7,298,9,2,9,33.11,149.0,33.11
2021,M,25,0,96,2,5,2,48.0,19.2,48.0
2022,M,25,7,134,6,6,6,22.33,22.33,22.33
2023,M,18,4,182,7,4,7,26.0,45.5,26.0
2024,M,1,19,164,7,3,7,23.43,54.67,23.43
2025,M,56,13,74,2,6,2,37.0,12.33,37.0
2026,M,50,16,127,8,7,8,15.88,18.14,15.88
2027,F,25,9,72,7,7,7,10.29,10.29,10.29
2028,M,45,6,21,2,6,5,10.5,3.5,4.2
2029,F,25,12,137,5,6,5,27.4,22.83,27.4
2030,M,25,4,352,7,6,6,50.29,58.67,58.67
2031,M,35,20,147,4,2,3,36.75,73.5,49.0
2032,M,50,14,42,2,8,2,21.0,5.25,21.0
2033,F,45,20,31,8,5,8,3.88,6.2,3.88
2034,F,45,2,26,2,7,2,13.0,3.71,13.0
2035,F,18,0,110,6,3,6,18.33,36.67,18.33
2036,F,25,14,47,3,7,3,15.67,6.71,15.67
2037,M,56,14,12,9,2,9,1.33,6.0,1.33
2038,F,45,1,274,7,2,7,39.14,137.0,39.14
2039,M,50,16,83,3,2,3,27.67,41.5,27.67
2040,F,25,7,30,2,5,2,15.0,6.0,15.0
2041,F,25,20,362,5,6,5,72.4,60.33,72.4
2042,M,1,10,172,6,8,6,28.67,21.5,28.67
2043,M,25,14,61,8,4,8,7.62,15.25,7.62
2044,F,45,0,16,7,3,8,2.29,5.33,2.0
2045,F,1,0,18,4,2,4,4.5,9.0,4.5
2046,M,35,1,60,7,8,7,8.57,7.5,8.57
2047,M,1,10,187,6,4,2,31.17,46.75,93.5
2048,M,50,6,28,6,2,9,4.67,14.0,3.11
2049,F,50,0,23,3,7,3,7.67,3.29,7.67
2050,F,35,3,174,7,8,7,24.86,21.75,24.86
2051,M,35,7,155,5,5,5,31.0,31.0,31.0
2052,M,1,10,23,6,2,6,3.83,11.5,3.83
2053,M,45,11,13,2,9,2,6.5,1.44,6.5
2054,M,25,12,237,6,5,6,39.5,47.4,39.5
2055,M,50,11,81,9,2,9,9.0,40.5,9.0
2056,M,25,4,174,7,9,7,24.86,19.33,24.86
2057,M,35,1,50,7,6,2,7.14,8.33,25.0
2058,F,56,1,56,9,2,9,6.22,28.0,6.22
2059,M,35,0,160,6,8,6,26.67,20.0,26.67
2060,M,1,1,180,3,7,3,60.0,25.71,60.0
2061,M,56,1,12,8,6,8,1.5,2.0,1.5
2062,M,18,4,54,8,5,8,6.75,10.8,6.75
2063,M,25,4,899,6,8,6,149.83,112.38,149.83
2064,M,35,1,165,7,8,7,23.57,20.62,23.57
2065,M,25,6,23,8,6,8,2.88,3.83,2.88
2066,F,25,6,27,6,5,6,4.5,5.4,4.5
2067,M,50,16,127,5,5,5,25.4,25.4,25.4
2068,F,35,12,83,6,4,6,13.83,20.75,13.83
2069,M,56,15,42,2,6,2,21.0,7.0,21.0
2070,F,35,6,67,9,6,9,7.44,11.17,7.44
2071,M,45,7,158,7,3,7,22.57,52.67,22.57
2072,F,50,12,129,4,2,4,32.25,64.5,32.25
2073,F,18,4,403,7,7,9,57.57,57.57,44.78
2074,M,18,4,30,6,7,6,5.0,4.29,5.0
2075,F,25,4,33,8,6,8,4.12,5.5,4.12
2076,M,18,4,57,8,6,8,7.12,9.5,7.12
2077,M,18,0,479,9,4,9,53.22,119.75,53.22
2078,M,18,4,64,7,5,7,9.14,12.8,9.14
2079,M,1,10,60,9,4,9,6.67,15.0,6.67
2080,M,25,11,23,5,6,5,4.6,3.83,4.6
2081,M,18,17,31,2,3,2,15.5,10.33,15.5
2082,M,1,19,53,3,7,3,17.67,7.57,17.67
2083,M,18,4,26,5,2,5,5.2,13.0,5.2
2084,M,18,4,105,4,7,4,26.25,15.0,26.25
2085,M,18,0,190,7,6,7,27.14,31.67,27.14
2086,M,35,14,21,8,6,8,2.62,3.5,2.62
2087,M,25,0,39,7,3,7,5.57,13.0,5.57
2088,M,50,7,279,6,4,6,46.5,69.75,46.5
2089,M,35,17,55,6,2,6,9.17,27.5,9.17
2090,M,35,17,166,7,3,6,23.71,55.33,27.67
2091,F,35,20,108,6,3,6,18.0,36.0,18.0
2092,M,56,1,463,9,6,9,51.44,77.17,51.44
2093,M,18,0,44,3,6,3,14.67,7.33,14.67
2094,M,35,2,48,4,5,4,12.0,9.6,12.0
2095,M,56,13,54,6,2,6,9.0,27.0,9.0
2096,F,25,17,74,6,6,6,12.33,12.33,12.33
2097,M,18,5,118,5,3,5,23.6,39.33,23.6
2098,M,35,20,266,3,7,3,88.67,38.0,88.67
2099,F,18,0,27,5,6,5,5.4,4.5,5.4
2100,F,25,0,199,8,6,8,24.88,33.17,24.88
2101,M,25,16,65,4,8,4,16.25,8.12,16.25
2102,M,25,11,362,3,6,3,120.67,60.33,120.67
2103,M,35,12,58,2,2,2,29.0,29.0,29.0
2104,M,45,15,37,3,4,3,12.33,9.25,12.33
2105,M,25,1,350,8,7,8,43.75,50.0,43.75
2106,F,18,20,593,7,2,7,84.71,296.5,84.71
2107,M,25,1,24,4,8,4,6.0,3.0,6.0
2108,M,1,10,13,2,9,2,6.5,1.44,6.5
2109,M,25,16,491,4,8,4,122.75,61.38,122.75
2110,M,50,11,139,7,4,7,19.86,34.75,19.86
2111,M,56,13,12,2,7,2,6.0,1.71,6.0
2112,F,45,12,32,5,8,5,6.4,4.0,6.4
2113,M,25,6,30,6,7,6,5.0,4.29,5.0
2114,M,18,18,106,8,7,8,13.25,15.14,13.25
2115,M,35,17,36,7,6,7,5.14,6.0,5.14
2116,M,18,4,654,9,3,9,72.67,218.0,72.67
2117,M,56,13,33,5,6,5,6.6,5.5,6.6
2118,M,25,14,54,2,3,2,27.0,18.0,27.0
2119,M,35,4,123,8,4,8,15.38,30.75,15.38
2120,M,1,0,114,5,7,5,22.8,16.29,22.8
2121,M,56,13,112,4,6,4,28.0,18.67,28.0
2122,M,35,12,146,3,6,3,48.67,24.33,48.67
2123,F,35,0,29,7,5,7,4.14,5.8,4.14
2124,M,25,0,382,8,5,8,47.75,76.4,47.75
2125,M,35,3,144,7,6,7,20.57,24.0,20.57
2126,M,56,14,66,5,6,5,13.2,11.0,13.2
2127,M,18,4,116,3,2,3,38.67,58.0,38.67
2128,F,45,1,16,4,6,4,4.0,2.67,4.0
2129,M,25,5,236,3,3,3,78.67,78.67,78.67
2130,M,45,0,41,3,2,3,13.67,20.5,13.67
2131,M,25,0,218,7,2,7,31.14,109.0,31.14
2132,M,56,14,43,4,5,4,10.75,8.6,10.75
2133,F,1,10,11,7,2,7,1.57,5.5,1.57
2134,M,18,10,42,4,3,4,10.5,14.0,10.5
2135,M,50,1,21,7,3,7,3.0,7.0,3.0
2136,M,35,18,107,3,5,3,35.67,21.4,35.67
2137,F,1,10,53,7,7,7,7.57,7.57,7.57
2138,F,18,4,48,2,2,2,24.0,24.0,24.0
2139,F,50,3,32,3,7,3,10.67,4.57,10.67
2140,M,45,14,123,7,4,7,17.57,30.75,17.57
2141,F,50,16,18,2,5,2,9.0,3.6,9.0
2142,F,45,14,53,6,6,6,8.83,8.83,8.83
2143,M,18,4,76,7,6,7,10.86,12.67,10.86
2144,M,18,0,69,5,3,5,13.8,23.0,13.8
2145,M,18,10,153,3,5,3,51.0,30.6,51.0
2146,M,18,2,67,7,7,7,9.57,9.57,9.57
2147,F,18,0,68,7,5,7,9.71,13.6,9.71
2148,F,18,0,176,7,7,7,25.14,25.14,25.14
2149,M,25,0,30,6,3,6,5.0,10.0,5.0
2150,F,18,4,20,4,5,4,5.0,4.0,5.0
2151,M,56,13,25,5,3,5,5.0,8.33,5.0
2152,M,18,4,20,7,2,7,2.86,10.0,2.86
2153,M,18,16,236,9,2,9,26.22,118.0,26.22
2154,M,25,12,26,6,4,6,4.33,6.5,4.33
2155,F,1,10,41,7,6,7,5.86,6.83,5.86
2156,M,18,19,214,7,8,7,30.57,26.75,30.57
2157,F,18,3,93,8,3,8,11.62,31.0,11.62
2158,M,25,12,81,3,4,3,27.0,20.25,27.0
2159,F,50,14,18,7,6,7,2.57,3.0,2.57
2160,F,18,19,12,5,9,5,2.4,1.33,2.4
2161,F,35,2,75,7,6,7,10.71,12.5,10.71
2162,F,1,10,118,4,8,4,29.5,14.75,29.5
2163,M,18,0,75,5,9,5,15.0,8.33,15.0
2164,M,35,0,317,7,7,7,45.29,45.29,45.29
2165,M,25,7,156,8,2,6,19.5,78.0,26.0
2166,M,1,10,141,8,3,8,17.62,47.0,17.62
2167,F,25,6,151,8,5,8,18.88,30.2,18.88
2168,M,1,10,238,7,6,7,34.0,39.67,34.0
2169,M,1,0,23,3,4,3,7.67,5.75,7.67
2170,F,50,16,80,6,6,6,13.33,13.33,13.33
2171,M,35,0,56,3,2,3,18.67,28.0,18.67
2172,M,18,20,298,5,6,5,59.6,49.67,59.6
2173,M,50,13,191,9,9,9,21.22,21.22,21.22
2174,M,50,12,115,3,7,3,38.33,16.43,38.33
2175,M,25,4,118,3,6,3,39.33,19.67,39.33
2176,M,1,19,122,6,6,6,20.33,20.33,20.33
2177,F,35,20,134,6,7,6,22.33,19.14,22.33
2178,M,45,14,109,7,6,7,15.57,18.17,15.57
2179,F,25,0,92,6,2,6,15.33,46.0,15.33
2180,M,25,12,276,7,3,7,39.43,92.0,39.43
2181,M,25,0,584,7,3,4,83.43,194.67,146.0
2182,F,25,4,16,2,7,2,8.0,2.29,8.0
2183,F,56,1,23,2,2,2,11.5,11.5,11.5
2184,M,18,4,22,6,5,6,3.67,4.4,3.67
2185,M,45,17,181,6,3,6,30.17,60.33,30.17
2186,M,18,5,204,7,9,3,29.14,22.67,68.0
2187,M,45,16,88,3,6,3,29.33,14.67,29.33
2188,F,18,19,270,8,5,7,33.75,54.0,38.57
2189,M,1,10,28,7,3,7,4.0,9.33,4.0
2190,F,25,15,93,8,2,8,11.62,46.5,11.62
2191,M,18,4,29,6,2,6,4.83,14.5,4.83
2192,F,25,0,82,7,5,7,11.71,16.4,11.71
2193,M,1,10,17,7,5,7,2.43,3.4,2.43
2194,M,25,17,85,6,4,6,14.17,21.25,14.17
2195,M,1,10,177,8,3,7,22.12,59.0,25.29
2196,M,25,12,25,3,6,3,8.33,4.17,8.33
2197,F,25,1,40,5,6,5,8.0,6.67,8.0
2198,F,35,9,46,7,3,7,6.57,15.33,6.57
2199,M,1,10,83,7,2,7,11.86,41.5,11.86
2200,M,35,1,58,8,4,8,7.25,14.5,7.25
2201,M,56,20,43,7,3,7,6.14,14.33,6.14
2202,F,1,10,55,5,5,5,11.0,11.0,11.0
2203,M,45,12,370,8,3,8,46.25,123.33,46.25
2204,M,56,3,15,6,3,6,2.5,5.0,2.5
2205,F,25,7,327,3,2,3,109.0,163.5,109.0
2206,M,45,7,102,7,6,3,14.57,17.0,34.0
2207,M,18,4,21,6,6,6,3.5,3.5,3.5
2208,M,25,0,184,5,9,5,36.8,20.44,36.8
2209,M,35,7,16,7,5,7,2.29,3.2,2.29
2210,M,45,17,20,2,3,2,10.0,6.67,10.0
2211,M,45,6,188,7,5,7,26.86,37.6,26.86
2212,M,18,4,66,3,5,3,22.0,13.2,22.0
2213,F,25,0,28,6,6,6,4.67,4.67,4.67
2214,F,25,1,51,9,5,9,5.67,10.2,5.67
2215,F,25,0,127,4,7,4,31.75,18.14,31.75
2216,F,25,20,33,8,3,8,4.12,11.0,4.12
2217,M,1,10,23,3,7,3,7.67,3.29,7.67
2218,M,35,17,28,6,9,7,4.67,3.11,4.0
2219,M,25,6,129,6,7,6,21.5,18.43,21.5
2220,F,50,3,24,6,4,6,4.0,6.0,4.0
2221,M,56,17,107,6,9,2,17.83,11.89,53.5
2222,F,45,1,142,8,6,8,17.75,23.67,17.75
2223,M,25,2,358,8,3,8,44.75,119.33,44.75
2224,M,25,12,27,8,2,8,3.38,13.5,3.38
2225,M,25,5,278,9,3,9,30.89,92.67,30.89
2226,F,25,7,36,8,7,8,4.5,5.14,4.5
2227,M,50,14,30,5,6,5,6.0,5.0,6.0
2228,M,25,12,42,5,5,5,8.4,8.4,8.4
2229,M,45,0,35,6,3,6,5.83,11.67,5.83
2230,F,45,1,138,6,5,6,23.0,27.6,23.0
2231,M,50,11,274,6,7,6,45.67,39.14,45.67
2232,M,25,14,215,8,5,8,26.88,43.0,26.88
2233,F,35,3,136,2,5,2,68.0,27.2,68.0
2234,M,56,1,13,2,3,2,6.5,4.33,6.5
2235,M,1,10,102,6,6,6,17.0,17.0,17.0
2236,M,1,10,63,8,3,8,7.88,21.0,7.88
2237,F,35,6,264,8,8,8,33.0,33.0,33.0
2238,F,25,4,52,3,7,3,17.33,7.43,17.33
2239,M,18,10,81,3,7,3,27.0,11.57,27.0
2240,M,45,12,65,8,7,8,8.12,9.29,8.12
2241,M,45,5,75,5,2,5,15.0,37.5,15.0
2242,M,18,4,219,6,7,6,36.5,31.29,36.5
2243,M,45,2,46,7,8,7,6.57,5.75,6.57
2244,M,1,10,275,4,8,4,68.75,34.38,68.75
2245,M,1,10,37,2,4,2,18.5,9.25,18.5
2246,M,25,0,104,5,2,5,20.8,52.0,20.8
2247,M,45,2,160,6,5,7,26.67,32.0,22.86
2248,F,35,12,77,8,5,8,9.62,15.4,9.62
2249,M,25,5,51,8,7,8,6.38,7.29,6.38
2250,M,18,19,53,9,9,4,5.89,5.89,13.25
2251,M,35,14,272,8,2,3,34.0,136.0,90.67
2252,F,18,1,17,6,4,6,2.83,4.25,2.83
2253,F,50,0,23,6,9,6,3.83,2.56,3.83
2254,M,35,5,53,6,9,6,8.83,5.89,8.83
2255,F,35,6,111,8,5,8,13.88,22.2,13.88
2256,F,45,15,48,4,5,4,12.0,9.6,12.0
2257,F,18,4,27,3,7,3,9.0,3.86,9.0
2258,F,18,4,223,8,3,8,27.88,74.33,27.88
2259,F,56,16,141,7,9,7,20.14,15.67,20.14
2260,F,25,20,19,3,4,3,6.33,4.75,6.33
2261,M,25,5,174,8,4,8,21.75,43.5,21.75
2262,M,45,17,94,6,5,6,15.67,18.8,15.67
2263,M,25,6,144,2,9,2,72.0,16.0,72.0
2264,F,45,7,206,3,4,3,68.67,51.5,68.67
2265,M,56,13,152,7,9,7,21.71,16.89,21.71
2266,F,50,2,51,7,5,7,7.29,10.2,7.29
2267,F,56,13,33,2,7,2,16.5,4.71,16.5
2268,F,35,1,14,9,3,9,1.56,4.67,1.56
2269,F,45,0,17,4,7,7,4.25,2.43,2.43
2270,M,18,1,79,9,3,9,8.78,26.33,8.78
2271,M,50,14,205,3,3,3,68.33,68.33,68.33
2272,M,25,0,85,7,9,7,12.14,9.44,12.14
2273,M,25,6,42,9,3,9,4.67,14.0,4.67
2274,M,18,2,27,8,7,8,3.38,3.86,3.38
2275,M,56,7,24,8,6,8,3.0,4.0,3.0
2276,M,56,13,64,2,7,2,32.0,9.14,32.0
2277,F,45,9,22,5,7,5,4.4,3.14,4.4
2278,M,50,17,48,2,5,2,24.0,9.6,24.0
2279,M,50,7,266,7,5,7,38.0,53.2,38.0
2280,M,56,6,47,5,5,5,9.4,9.4,9.4
2281,M,45,11,51,3,4,3,17.0,12.75,17.0
2282,M,50,2,123,6,3,6,20.5,41.0,20.5
2283,M,35,18,27,4,2,4,6.75,13.5,6.75
2284,M,25,20,41,6,2,6,6.83,20.5,6.83
2285,F,1,10,34,7,7,7,4.86,4.86,4.86
2286,M,35,17,35,3,2,3,11.67,17.5,11.67
2287,M,56,0,18,2,6,2,9.0,3.0,9.0
2288,M,1,10,350,6,5,6,58.33,70.0,58.33
2289,F,50,1,22,9,7,9,2.44,3.14,2.44
2290,M,25,0,116,5,3,5,23.2,38.67,23.2
2291,M,45,1,32,6,6,6,5.33,5.33,5.33
2292,M,50,15,13,6,9,6,2.17,1.44,2.17
2293,F,56,3,180,9,5,9,20.0,36.0,20.0
2294,M,56,13,46,4,6,4,11.5,7.67,11.5
2295,M,45,11,14,2,4,2,7.0,3.5,7.0
2296,F,25,6,21,8,2,8,2.62,10.5,2.62
2297,M,56,13,25,2,2,2,12.5,12.5,12.5
2298,M,35,17,81,3,6,3,27.0,13.5,27.0
2299,F,18,10,59,7,5,6,8.43,11.8,9.83
2300,M,56,13,38,7,2,7,5.43,19.0,5.43
2301,F,25,12,32,4,6,4,8.0,5.33,8.0
2302,M,50,12,133,7,8,6,19.0,16.62,22.17
2303,M,50,17,195,7,9,7,27.86,21.67,27.86
2304,M,45,12,568,5,7,5,113.6,81.14,113.6
2305,M,50,20,49,7,9,7,7.0,5.44,7.0
2306,F,18,4,49,5,4,5,9.8,12.25,9.8
2307,M,25,17,94,3,7,3,31.33,13.43,31.33
2308,F,45,16,42,6,9,6,7.0,4.67,7.0
2309,F,45,0,118,8,6,8,14.75,19.67,14.75
2310,M,45,12,75,8,7,8,9.38,10.71,9.38
2311,F,25,4,16,6,4,6,2.67,4.0,2.67
2312,M,45,0,27,2,2,2,13.5,13.5,13.5
2313,F,50,6,32,3,2,3,10.67,16.0,10.67
2314,F,25,1,25,2,6,2,12.5,4.17,12.5
2315,M,56,7,26,7,3,7,3.71,8.67,3.71
2316,M,35,0,112,6,6,6,18.67,18.67,18.67
2317,F,45,9,38,5,6,5,7.6,6.33,7.6
2318,M,56,7,46,3,3,3,15.33,15.33,15.33
2319,M,35,7,41,6,8,6,6.83,5.12,6.83
2320,F,50,1,69,7,4,7,9.86,17.25,9.86
2321,M,25,7,75,8,5,4,9.38,15.0,18.75
2322,F,56,13,41,6,7,6,6.83,5.86,6.83
2323,M,35,3,167,9,3,9,18.56,55.67,18.56
2324,M,35,17,65,8,5,8,8.12,13.0,8.12
2325,F,18,4,21,4,8,4,5.25,2.62,5.25
2326,M,18,4,43,6,3,6,7.17,14.33,7.17
2327,M,18,10,46,8,6,3,5.75,7.67,15.33
2328,M,56,7,25,6,3,6,4.17,8.33,4.17
2329,F,56,15,27,4,2,4,6.75,13.5,6.75
2330,M,45,7,84,5,7,5,16.8,12.0,16.8
2331,M,56,1,48,4,8,4,12.0,6.0,12.0
2332,M,56,14,23,2,5,2,11.5,4.6,11.5
2333,M,50,6,28,5,7,5,5.6,4.0,5.6
2334,F,56,7,219,6,8,6,36.5,27.38,36.5
2335,M,50,17,64,5,8,5,12.8,8.0,12.8
2336,M,35,18,12,6,5,6,2.0,2.4,2.0
2337,M,35,17,42,8,2,8,5.25,21.0,5.25
2338,M,45,17,121,3,3,3,40.33,40.33,40.33
2339,F,56,3,16,6,8,6,2.67,2.0,2.67
2340,M,35,2,271,9,9,5,30.11,30.11,54.2
2341,M,56,1,39,2,5,2,19.5,7.8,19.5
2342,M,35,3,47,7,2,7,6.71,23.5,6.71
2343,F,45,1,29,4,2,4,7.25,14.5,7.25
2344,M,25,12,136,5,5,5,27.2,27.2,27.2
2345,M,35,16,16,6,4,6,2.67,4.0,2.67
2346,F,1,10,44,3,7,3,14.67,6.29,14.67
2347,M,35,1,16,3,3,3,5.33,5.33,5.33
2348,M,50,12,129,4,3,4,32.25,43.0,32.25
2349,M,25,8,78,8,7,8,9.75,11.14,9.75
2350,M,18,4,80,8,3,8,10.0,26.67,10.0
2351,F,25,0,99,7,5,7,14.14,19.8,14.14
2352,M,50,13,66,8,3,8,8.25,22.0,8.25
2353,F,35,9,116,7,3,7,16.57,38.67,16.57
2354,M,35,11,49,6,5,6,8.17,9.8,8.17
2355,F,45,9,95,7,8,7,13.57,11.88,13.57
2356,F,50,16,12,2,6,2,6.0,2.0,6.0
2357,F,35,14,19,9,7,9,2.11,2.71,2.11
2358,F,56,6,23,2,6,2,11.5,3.83,11.5
2359,M,56,13,44,7,7,7,6.29,6.29,6.29
2360,M,50,6,22,7,3,7,3.14,7.33,3.14
2361,M,56,7,41,5,4,5,8.2,10.25,8.2
2362,M,25,14,40,9,5,9,4.44,8.0,4.44
2363,M,50,14,23,7,2,7,3.29,11.5,3.29
2364,F,56,9,23,6,3,6,3.83,7.67,3.83
2365,M,50,7,32,7,9,7,4.57,3.56,4.57
2366,F,45,16,29,7,7,7,4.14,4.14,4.14
2367,F,25,9,34,3,5,3,11.33,6.8,11.33
2368,F,56,13,138,4,6,4,34.5,23.0,34.5
2369,M,35,14,19,6,6,6,3.17,3.17,3.17
2370,M,50,1,47,5,3,6,9.4,15.67,7.83
2371,F,35,7,64,9,6,9,7.11,10.67,7.11
2372,F,45,7,42,3,5,3,14.0,8.4,14.0
2373,M,45,7,14,5,5,5,2.8,2.8,2.8
2374,M,25,14,103,9,8,9,11.44,12.88,11.44
2375,F,50,7,19,5,4,5,3.8,4.75,3.8
2376,M,25,1,317,8,8,7,39.62,39.62,45.29
2377,M,35,0,26,6,2,6,4.33,13.0,4.33
2378,M,25,3,173,9,5,9,19.22,34.6,19.22
2379,M,18,18,20,6,9,6,3.33,2.22,3.33
2380,M,25,4,292,8,7,8,36.5,41.71,36.5
2381,F,35,9,15,4,7,4,3.75,2.14,3.75
2382,M,50,13,38,7,6,7,5.43,6.33,5.43
2383,F,25,14,298,9,3,9,33.11,99.33,33.11
2384,M,35,17,18,8,4,8,2.25,4.5,2.25
2385,F,45,2,15,4,4,4,3.75,3.75,3.75
2386,F,25,0,43,6,3,6,7.17,14.33,7.17
2387,M,25,17,40,5,4,5,8.0,10.0,8.0
2388,M,56,5,13,3,6,3,4.33,2.17,4.33
2389,M,25,16,182,7,6,7,26.0,30.33,26.0
2390,F,25,6,56,7,8,7,8.0,7.0,8.0
2391,M,50,18,47,3,5,3,15.67,9.4,15.67
2392,F,56,3,24,5,4,5,4.8,6.0,4.8
2393,M,56,13,90,7,4,7,12.86,22.5,12.86
2394,M,35,6,52,8,4,8,6.5,13.0,6.5
2395,M,35,7,151,9,2,9,16.78,75.5,16.78
2396,F,18,0,26,3,3,9,8.67,8.67,2.89
2397,F,35,11,30,6,8,6,5.0,3.75,5.0
2398,M,25,0,82,6,7,6,13.67,11.71,13.67
2399,M,35,17,17,7,5,7,2.43,3.4,2.43
2400,F,25,16,36,7,5,7,5.14,7.2,5.14
2401,M,25,4,36,7,6,7,5.14,6.0,5.14
2402,M,45,17,363,7,2,7,51.86,181.5,51.86
2403,M,18,4,119,8,7,3,14.88,17.0,39.67
2404,M,18,7,69,4,2,4,17.25,34.5,17.25
2405,M,50,8,34,6,4,6,5.67,8.5,5.67
2406,F,56,12,68,7,4,7,9.71,17.0,9.71
2407,M,35,16,96,7,5,7,13.71,19.2,13.71
2408,F,45,1,41,7,3,7,5.86,13.67,5.86
2409,F,35,9,99,7,7,7,14.14,14.14,14.14
2410,M,56,7,65,8,5,8,8.12,13.0,8.12
2411,F,35,14,229,8,9,8,28.62,25.44,28.62
2412,M,56,13,22,4,5,4,5.5,4.4,5.5
2413,F,56,7,20,8,7,8,2.5,2.86,2.5
2414,M,25,1,149,7,4,7,21.29,37.25,21.29
2415,M,25,7,27,3,5,3,9.0,5.4,9.0
2416,M,45,7,28,7,5,7,4.0,5.6,4.0
2417,M,45,1,20,5,3,5,4.0,6.67,4.0
2418,F,1,10,42,4,2,4,10.5,21.0,10.5
2419,M,25,0,372,6,4,6,62.0,93.0,62.0
2420,M,50,7,27,2,8,2,13.5,3.38,13.5
2421,M,35,7,40,7,2,7,5.71,20.0,5.71
2422,F,50,9,11,8,8,8,1.38,1.38,1.38
2423,F,45,9,50,2,4,2,25.0,12.5,25.0
2424,M,25,17,93,4,4,4,23.25,23.25,23.25
2425,F,35,14,26,3,3,3,8.67,8.67,8.67
2426,M,56,0,23,7,3,7,3.29,7.67,3.29
2427,F,25,14,81,3,2,3,27.0,40.5,27.0
2428,M,45,17,57,9,8,9,6.33,7.12,6.33
2429,M,25,2,93,5,6,5,18.6,15.5,18.6
2430,M,25,4,32,7,6,7,4.57,5.33,4.57
2431,F,25,4,19,2,3,2,9.5,6.33,9.5
2432,M,25,4,26,6,3,6,4.33,8.67,4.33
2433,M,25,4,28,6,4,6,4.67,7.0,4.67
2434,M,25,4,19,6,9,6,3.17,2.11,3.17
2435,M,25,4,79,8,8,8,9.88,9.88,9.88
2436,M,25,7,293,8,4,8,36.62,73.25,36.62
2437,M,25,4,25,9,5,9,2.78,5.0,2.78
2438,M,35,1,138,7,8,7,19.71,17.25,19.71
2439,M,45,17,55,6,4,6,9.17,13.75,9.17
2440,M,50,17,9,4,4,4,2.25,2.25,2.25
2441,F,45,6,21,4,2,4,5.25,10.5,5.25
2442,M,35,17,17,7,6,7,2.43,2.83,2.43
2443,F,35,0,23,4,8,4,5.75,2.88,5.75
2444,F,45,4,65,8,2,8,8.12,32.5,8.12
2445,M,25,0,172,6,4,6,28.67,43.0,28.67
2446,M,18,7,297,3,4,3,99.0,74.25,99.0
2447,M,25,14,40,6,6,6,6.67,6.67,6.67
2448,M,35,6,48,9,5,9,5.33,9.6,5.33
2449,M,56,13,18,7,2,7,2.57,9.0,2.57
2450,M,45,16,18,6,3,6,3.0,6.0,3.0
2451,M,45,12,96,6,4,6,16.0,24.0,16.0
2452,M,45,7,31,7,3,7,4.43,10.33,4.43
2453,M,25,7,398,7,6,2,56.86,66.33,199.0
2454,M,18,0,209,9,2,9,23.22,104.5,23.22
2455,M,35,7,131,3,2,3,43.67,65.5,43.67
2456,M,25,5,254,7,4,5,36.29,63.5,50.8
2457,M,25,0,339,3,8,3,113.0,42.38,113.0
2458,M,25,7,111,5,6,5,22.2,18.5,22.2
2459,M,50,7,78,2,6,2,39.0,13.0,39.0
2460,F,50,1,35,4,8,4,8.75,4.38,8.75
2461,M,18,4,75,3,3,3,25.0,25.0,25.0
2462,M,35,1,173,6,2,6,28.83,86.5,28.83
2463,M,25,7,78,7,6,7,11.14,13.0,11.14
2464,F,18,4,21,8,7,8,2.62,3.0,2.62
2465,M,50,6,149,6,8,6,24.83,18.62,24.83
2466,M,25,15,132,8,6,5,16.5,22.0,26.4
2467,M,1,10,22,5,6,5,4.4,3.67,4.4
2468,M,50,1,74,7,5,7,10.57,14.8,10.57
2469,M,25,4,35,4,4,4,8.75,8.75,8.75
2470,M,35,18,13,2,3,2,6.5,4.33,6.5
2471,M,50,13,26,4,3,4,6.5,8.67,6.5
2472,M,25,18,205,7,5,7,29.29,41.0,29.29
2473,M,25,12,29,7,2,7,4.14,14.5,4.14
2474,M,25,12,23,7,3,7,3.29,7.67,3.29
2475,F,25,18,19,7,4,7,2.71,4.75,2.71
2476,M,50,12,35,7,7,7,5.0,5.0,5.0
2477,M,45,0,37,8,6,8,4.62,6.17,4.62
2478,M,50,1,181,7,3,7,25.86,60.33,25.86
2479,F,25,1,16,7,7,7,2.29,2.29,2.29
2480,F,18,20,24,7,6,7,3.43,4.0,3.43
2481,M,35,14,79,8,2,8,9.88,39.5,9.88
2482,F,50,3,26,6,4,6,4.33,6.5,4.33
2483,M,56,13,46,7,6,7,6.57,7.67,6.57
2484,M,45,5,369,7,3,7,52.71,123.0,52.71
