MovieID,OriginalTitle,CleanTitle,IMDb_ID
1360,Identification of a Woman (Identificazione di una donna) (1982),Identification of a Woman (Identificazione di una donna),tt0084116
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Paradise Lost: The Child Murders at Robin Hood Hills,tt0117293
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)",tt0065777
1363,"Preacher's Wife, The (1996)","Preacher's Wife, The",tt0117372
1365,Ridicule (1996),Ridicule,tt0117477
1366,"Crucible, The (1996)","Crucible, The",tt0115988
1367,101 Dalmatians (1996),101 Dalmatians,tt0115433
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)","Forbidden Christ, The (Cristo proibito, Il)",tt0042354
1370,Die Hard 2 (1990),Die Hard 2,tt0099423
1371,Star Trek: The Motion Picture (1979),Star Trek: The Motion Picture,tt0079945
1372,Star Trek VI: The Undiscovered Country (1991),Star Trek VI: The Undiscovered Country,tt0102975
1373,Star Trek V: The Final Frontier (1989),Star Trek V: The Final Frontier,tt0098382
1374,Star Trek: The Wrath of Khan (1982),Star Trek: The Wrath of Khan,tt0084726
1375,Star Trek III: The Search for Spock (1984),Star Trek III: The Search for Spock,tt0088170
1376,Star Trek IV: The Voyage Home (1986),Star Trek IV: The Voyage Home,tt0092007
1377,Batman Returns (1992),Batman Returns,tt0103776
1378,Young Guns (1988),Young Guns,tt0096487
1379,Young Guns II (1990),Young Guns II,tt0100994
1380,Grease (1978),Grease,tt0077631
1381,Grease 2 (1982),Grease 2,tt0084021
1382,Marked for Death (1990),Marked for Death,tt0100114
1383,Adrenalin: Fear the Rush (1996),Adrenalin: Fear the Rush,tt0115471
1384,"Substance of Fire, The (1996)","Substance of Fire, The",tt0117773
1385,Under Siege (1992),Under Siege,tt0105690
1386,Terror in a Texas Town (1958),Terror in a Texas Town,tt0052287
1387,Jaws (1975),Jaws,tt0073195
1388,Jaws 2 (1978),Jaws 2,tt0077766
1389,Jaws 3-D (1983),Jaws 3-D,tt0085750
1390,My Fellow Americans (1996),My Fellow Americans,tt0117119
1391,Mars Attacks! (1996),Mars Attacks!,tt0116996
1392,Citizen Ruth (1996),Citizen Ruth,tt0115906
1393,Jerry Maguire (1996),Jerry Maguire,tt0116695
1394,Raising Arizona (1987),Raising Arizona,tt0093822
1395,Tin Men (1987),Tin Men,tt0094155
1396,Sneakers (1992),Sneakers,tt0105435
1397,Bastard Out of Carolina (1996),Bastard Out of Carolina,tt0115633
1398,In Love and War (1996),In Love and War,tt0267693
1399,Marvin's Room (1996),Marvin's Room,tt0116999
1400,Somebody is Waiting (1996),Somebody is Waiting,tt0117691
1401,Ghosts of Mississippi (1996),Ghosts of Mississippi,tt0116410
1404,Night Falls on Manhattan (1997),Night Falls on Manhattan,tt0119783
1405,Beavis and Butt-head Do America (1996),Beavis and Butt-head Do America,tt0115641
1406,"Cérémonie, La (1995)","Cérémonie, La",tt0112769
1407,Scream (1996),Scream,tt0117571
1408,"Last of the Mohicans, The (1992)","Last of the Mohicans, The",tt0104691
1409,Michael (1996),Michael,tt11378946
1410,"Evening Star, The (1996)","Evening Star, The",tt0116240
1411,Hamlet (1996),Hamlet,tt0116477
1412,Some Mother's Son (1996),Some Mother's Son,tt0117690
1413,"Whole Wide World, The (1996)","Whole Wide World, The",tt0118163
1414,Mother (1996),Mother,tt5109784
1416,Evita (1996),Evita,tt0116250
1417,"Portrait of a Lady, The (1996)","Portrait of a Lady, The",tt0117364
1419,Walkabout (1971),Walkabout,tt0067959
1420,Message to Love: The Isle of Wight Festival (1996),Message to Love: The Isle of Wight Festival,tt0117028
1421,Grateful Dead (1995),Grateful Dead,tt16152436
1422,Murder at 1600 (1997),Murder at 1600,tt0119731
1423,Hearts and Minds (1996),Hearts and Minds,tt0071604
1424,Inside (1996),Inside,tt14781036
1425,Fierce Creatures (1997),Fierce Creatures,tt0119115
1426,Zeus and Roxanne (1997),Zeus and Roxanne,tt0120550
1427,Turbulence (1997),Turbulence,tt0120390
1428,Angel Baby (1995),Angel Baby,tt14791896
1429,Jackie Chan's First Strike (1996),Jackie Chan's First Strike,tt34715554
1430,Underworld (1997),Underworld,tt0320691
1431,Beverly Hills Ninja (1997),Beverly Hills Ninja,tt0118708
1432,Metro (1997),Metro,tt0119664
1433,"Machine, The (1994)","Machine, The",tt11040844
1434,"Stranger, The (1994)","Stranger, The",tt9698480
1436,Falling in Love Again (1980),Falling in Love Again,tt0080714
1437,"Cement Garden, The (1993)","Cement Garden, The",tt0106535
1438,Dante's Peak (1997),Dante's Peak,tt0118928
1439,Meet Wally Sparks (1997),Meet Wally Sparks,tt0119644
1440,Amos & Andrew (1993),Amos & Andrew,tt0106266
1441,Benny & Joon (1993),Benny & Joon,tt0106387
1442,Prefontaine (1997),Prefontaine,tt0119937
1443,"Tickle in the Heart, A (1996)","Tickle in the Heart, A",tt0117907
1444,Guantanamera (1994),Guantanamera,tt0109949
1445,McHale's Navy (1997),McHale's Navy,tt0119640
1446,Kolya (1996),Kolya,tt0116790
1447,Gridlock'd (1997),Gridlock'd,tt0119225
1448,Fire on the Mountain (1996),Fire on the Mountain,tt0082380
1449,Waiting for Guffman (1996),Waiting for Guffman,tt0118111
1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),Prisoner of the Mountains (Kavkazsky Plennik),tt0116754
1453,"Beautician and the Beast, The (1997)","Beautician and the Beast, The",tt0118691
1454,SubUrbia (1997),SubUrbia,tt0120238
1455,Hotel de Love (1996),Hotel de Love,tt0116565
1456,"Pest, The (1997)","Pest, The",tt0119887
1457,Fools Rush In (1997),Fools Rush In,tt0119141
1458,Touch (1997),Touch,tt23468836
1459,Absolute Power (1997),Absolute Power,tt0118548
1460,That Darn Cat! (1997),That Darn Cat!,tt0059793
1461,Vegas Vacation (1997),Vegas Vacation,tt0120434
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),Unforgotten: Twenty-Five Years After Willowbrook,tt0118042
1463,That Old Feeling (1997),That Old Feeling,tt0120318
1464,Lost Highway (1997),Lost Highway,tt0116922
1465,Rosewood (1997),Rosewood,tt4465472
1466,Donnie Brasco (1997),Donnie Brasco,tt0119008
1467,Salut cousin! (1996),Salut cousin!,tt0117544
1468,Booty Call (1997),Booty Call,tt0118750
1470,Rhyme & Reason (1997),Rhyme & Reason,tt0120014
1471,Boys Life 2 (1997),Boys Life 2,tt0118762
1472,City of Industry (1997),City of Industry,tt0118859
1473,Best Men (1997),Best Men,tt0118702
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Jungle2Jungle (a.k.a. Jungle 2 Jungle),tt0119432
1475,Kama Sutra: A Tale of Love (1996),Kama Sutra: A Tale of Love,tt0116743
1476,Private Parts (1997),Private Parts,tt0119951
1477,Love Jones (1997),Love Jones,tt0119572
1479,"Saint, The (1997)","Saint, The",tt0120053
1480,Smilla's Sense of Snow (1997),Smilla's Sense of Snow,tt0120152
1482,"Van, The (1996)","Van, The",tt13232552
1483,Crash (1996),Crash,tt0375679
1484,"Daytrippers, The (1996)","Daytrippers, The",tt0116041
1485,Liar Liar (1997),Liar Liar,tt0119528
1486,"Quiet Room, The (1996)","Quiet Room, The",tt0117422
1487,Selena (1997),Selena,tt0120094
1488,"Devil's Own, The (1997)","Devil's Own, The",tt0118972
1489,Cats Don't Dance (1997),Cats Don't Dance,tt0118829
1490,B*A*P*S (1997),B*A*P*S,tt0118663
1493,Love and Other Catastrophes (1996),Love and Other Catastrophes,tt0116931
1494,"Sixth Man, The (1997)","Sixth Man, The",tt0120142
1495,Turbo: A Power Rangers Movie (1997),Turbo: A Power Rangers Movie,tt0120389
1496,Anna Karenina (1997),Anna Karenina,tt1781769
1497,Double Team (1997),Double Team,tt0119013
1498,Inventing the Abbotts (1997),Inventing the Abbotts,tt0119381
1499,Anaconda (1997),Anaconda,tt33244668
1500,Grosse Pointe Blank (1997),Grosse Pointe Blank,tt0119229
1501,Keys to Tulsa (1997),Keys to Tulsa,tt0116762
1502,Kissed (1996),Kissed,tt0116783
1503,8 Heads in a Duffel Bag (1997),8 Heads in a Duffel Bag,tt0118541
1504,Hollow Reed (1996),Hollow Reed,tt0113314
1507,Paradise Road (1997),Paradise Road,tt0119859
1508,Traveller (1997),Traveller,tt0120366
1509,All Over Me (1997),All Over Me,tt0118586
1510,"Brother's Kiss, A (1997)","Brother's Kiss, A",tt0118783
1511,A Chef in Love (1996),A Chef in Love,tt0117050
1513,Romy and Michele's High School Reunion (1997),Romy and Michele's High School Reunion,tt0120032
1514,Temptress Moon (Feng Yue) (1996),Temptress Moon (Feng Yue),tt1878673
1515,Volcano (1997),Volcano,tt0120461
1516,Children of the Revolution (1996),Children of the Revolution,tt0115886
1517,Austin Powers: International Man of Mystery (1997),Austin Powers: International Man of Mystery,tt0118655
1518,Breakdown (1997),Breakdown,tt0118771
1519,Broken English (1996),Broken English,tt0772157
1520,Commandments (1997),Commandments,tt0049833
1522,Ripe (1996),Ripe,tt0117482
1523,"Truth or Consequences, N.M. (1997)","Truth or Consequences, N.M.",tt0120383
1524,"Turning, The (1992)","Turning, The",tt7510346
1525,Warriors of Virtue (1997),Warriors of Virtue,tt0120479
1526,Fathers' Day (1997),Fathers' Day,tt0119109
1527,"Fifth Element, The (1997)","Fifth Element, The",tt0119116
1528,Intimate Relations (1996),Intimate Relations,tt0079349
1529,Nowhere (1997),Nowhere,tt15789472
1531,Losing Chase (1996),Losing Chase,tt0116920
1532,Sprung (1997),Sprung,tt14544190
1533,"Promise, The (La Promesse) (1996)","Promise, The (La Promesse)",tt34902976
1534,"Bonheur, Le (1965)","Bonheur, Le",tt0058985
1535,Love! Valour! Compassion! (1997),Love! Valour! Compassion!,tt0119578
1537,Shall We Dance? (Shall We Dansu?) (1996),Shall We Dance? (Shall We Dansu?),tt0358135
1538,"Second Jungle Book: Mowgli & Baloo, The (1997)","Second Jungle Book: Mowgli & Baloo, The",tt0120087
1539,Twin Town (1997),Twin Town,tt0120394
1541,Addicted to Love (1997),Addicted to Love,tt0118556
1542,Brassed Off (1996),Brassed Off,tt0115744
1543,"Designated Mourner, The (1997)","Designated Mourner, The",tt0118964
1544,"Lost World: Jurassic Park, The (1997)","Lost World: Jurassic Park, The",tt0119567
1545,Ponette (1996),Ponette,tt0117359
1546,Schizopolis (1996),Schizopolis,tt0117561
1547,Shiloh (1997),Shiloh,tt0120118
1548,"War at Home, The (1996)","War at Home, The",tt0118117
1549,Rough Magic (1995),Rough Magic,tt0114303
1550,Trial and Error (1997),Trial and Error,tt5511512
1551,Buddy (1997),Buddy,tt7070818
1552,Con Air (1997),Con Air,tt0118880
1553,Late Bloomers (1996),Late Bloomers,tt21284442
1554,"Pillow Book, The (1995)","Pillow Book, The",tt0114134
1555,"To Have, or Not (1995)","To Have, or Not",tt16898644
1556,Speed 2: Cruise Control (1997),Speed 2: Cruise Control,tt0120179
1557,Squeeze (1996),Squeeze,tt0081552
1558,Sudden Manhattan (1996),Sudden Manhattan,tt0117775
1559,"Next Step, The (1995)","Next Step, The",tt2374744
1561,Wedding Bell Blues (1996),Wedding Bell Blues,tt0118127
1562,Batman & Robin (1997),Batman & Robin,tt0118688
1563,Dream With the Fishes (1997),Dream With the Fishes,tt0119019
1564,Roseanna's Grave (For Roseanna) (1997),Roseanna's Grave (For Roseanna),tt0120034
1565,Head Above Water (1996),Head Above Water,tt0116502
1566,Hercules (1997),Hercules,tt0119282
1567,"Last Time I Committed Suicide, The (1997)","Last Time I Committed Suicide, The",tt0119502
1568,MURDER and murder (1996),MURDER and murder,tt0116949
1569,My Best Friend's Wedding (1997),My Best Friend's Wedding,tt0119738
1570,Tetsuo II: Body Hammer (1992),Tetsuo II: Body Hammer,tt0105569
1572,Contempt (Le Mépris) (1963),Contempt (Le Mépris),tt27491607
1573,Face/Off (1997),Face/Off,tt0119094
1574,Fall (1997),Fall,tt15325794
1575,Gabbeh (1996),Gabbeh,tt0116384
1577,Mondo (1996),Mondo,tt33306253
1578,"Innocent Sleep, The (1995)","Innocent Sleep, The",tt0113425
1579,For Ever Mozart (1996),For Ever Mozart,tt0116334
1580,Men in Black (1997),Men in Black,tt0119654
1581,Out to Sea (1997),Out to Sea,tt0119848
1582,Wild America (1997),Wild America,tt0120512
1583,"Simple Wish, A (1997)","Simple Wish, A",tt0120133
1584,Contact (1997),Contact,tt0118884
1585,Love Serenade (1996),Love Serenade,tt0116930
1586,G.I. Jane (1997),G.I. Jane,tt0119173
1587,Conan the Barbarian (1982),Conan the Barbarian,tt0082198
1588,George of the Jungle (1997),George of the Jungle,tt0119190
1589,Cop Land (1997),Cop Land,tt0118887
1590,Event Horizon (1997),Event Horizon,tt0119081
1591,Spawn (1997),Spawn,tt0120177
1592,Air Bud (1997),Air Bud,tt0118570
1593,Picture Perfect (1997),Picture Perfect,tt0119896
1594,In the Company of Men (1997),In the Company of Men,tt0119361
1595,Free Willy 3: The Rescue (1997),Free Willy 3: The Rescue,tt0119152
1596,Career Girls (1997),Career Girls,tt0118818
1597,Conspiracy Theory (1997),Conspiracy Theory,tt0118883
1598,Desperate Measures (1998),Desperate Measures,tt0118966
1599,Steel (1997),Steel,tt0770828
1600,She's So Lovely (1997),She's So Lovely,tt0120112
1601,Hoodlum (1997),Hoodlum,tt0119311
1602,Leave It to Beaver (1997),Leave It to Beaver,tt0050032
1603,Mimic (1997),Mimic,tt0119675
1604,Money Talks (1997),Money Talks,tt0119695
1605,Excess Baggage (1997),Excess Baggage,tt0119086
1606,Kull the Conqueror (1997),Kull the Conqueror,tt0119484
1608,Air Force One (1997),Air Force One,tt0118571
1609,187 (1997),187,tt12299608
1610,"Hunt for Red October, The (1990)","Hunt for Red October, The",tt0099810
1611,My Own Private Idaho (1991),My Own Private Idaho,tt0102494
1612,"Kiss Me, Guido (1997)","Kiss Me, Guido",tt0119465
1613,Star Maps (1997),Star Maps,tt0120197
1614,In & Out (1997),In & Out,tt0119360
1615,"Edge, The (1997)","Edge, The",tt0119051
1616,"Peacemaker, The (1997)","Peacemaker, The",tt0119874
1617,L.A. Confidential (1997),L.A. Confidential,tt0119488
1619,Seven Years in Tibet (1997),Seven Years in Tibet,tt0120102
1620,Kiss the Girls (1997),Kiss the Girls,tt0119468
1621,Soul Food (1997),Soul Food,tt0120169
1622,Kicked in the Head (1997),Kicked in the Head,tt0119457
1623,Wishmaster (1997),Wishmaster,tt0120524
1624,"Thousand Acres, A (1997)","Thousand Acres, A",tt0120323
1625,"Game, The (1997)","Game, The",tt0119174
1626,Fire Down Below (1997),Fire Down Below,tt0119123
1627,U Turn (1997),U Turn,tt0120399
1628,"Locusts, The (1997)","Locusts, The",tt0119557
1629,"MatchMaker, The (1997)","MatchMaker, The",tt0119632
1630,"Lay of the Land, The (1997)","Lay of the Land, The",tt10543688
1631,"Assignment, The (1997)","Assignment, The",tt0089822
1632,"Smile Like Yours, A (1997)","Smile Like Yours, A",tt0120151
1633,Ulee's Gold (1997),Ulee's Gold,tt0120402
1635,"Ice Storm, The (1997)","Ice Storm, The",tt0119349
1636,Stag (1997),Stag,tt31912843
1639,Chasing Amy (1997),Chasing Amy,tt0118842
1640,How to Be a Player (1997),How to Be a Player,tt0119326
1641,"Full Monty, The (1997)","Full Monty, The",tt0119164
1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)","Mrs. Brown (Her Majesty, Mrs. Brown)",tt0119280
1644,I Know What You Did Last Summer (1997),I Know What You Did Last Summer,tt4045450
1645,"Devil's Advocate, The (1997)","Devil's Advocate, The",tt0118971
1646,Rocket Man (1997),Rocket Man,tt0468431
1647,Playing God (1997),Playing God,tt0119906
1648,"House of Yes, The (1997)","House of Yes, The",tt0119324
1649,"Fast, Cheap & Out of Control (1997)","Fast, Cheap & Out of Control",tt0119107
1650,Washington Square (1997),Washington Square,tt0120481
1651,Telling Lies in America (1997),Telling Lies in America,tt0120303
1652,Year of the Horse (1997),Year of the Horse,tt0120539
1653,Gattaca (1997),Gattaca,tt0119177
1654,FairyTale: A True Story (1997),FairyTale: A True Story,tt0119095
1655,Phantoms (1998),Phantoms,tt0119891
1656,Swept from the Sea (1997),Swept from the Sea,tt0120257
1657,Wonderland (1997),Wonderland,tt31254554
1658,"Life Less Ordinary, A (1997)","Life Less Ordinary, A",tt0119535
1659,Hurricane Streets (1998),Hurricane Streets,tt0119338
1660,Eve's Bayou (1997),Eve's Bayou,tt0119080
1661,Switchback (1997),Switchback,tt0119210
1662,Gang Related (1997),Gang Related,tt0118900
1663,Stripes (1981),Stripes,tt0083131
1664,Nénette et Boni (1996),Nénette et Boni,tt0117221
1665,Bean (1997),Bean,tt0118689
1666,Hugo Pool (1997),Hugo Pool,tt0119327
1667,Mad City (1997),Mad City,tt0119592
1668,One Night Stand (1997),One Night Stand,tt5358948
1669,"Tango Lesson, The (1997)","Tango Lesson, The",tt0120275
1670,Welcome To Sarajevo (1997),Welcome To Sarajevo,tt0120490
1671,Deceiver (1997),Deceiver,tt0119527
1672,"Rainmaker, The (1997)","Rainmaker, The",tt6151526
1673,Boogie Nights (1997),Boogie Nights,tt0118749
1674,Witness (1985),Witness,tt0090329
1675,Incognito (1997),Incognito,tt34852944
1676,Starship Troopers (1997),Starship Troopers,tt0120201
1677,Critical Care (1997),Critical Care,tt0118901
1678,"Joy Luck Club, The (1993)","Joy Luck Club, The",tt0107282
1679,Chairman of the Board (1998),Chairman of the Board,tt0118836
1680,Sliding Doors (1998),Sliding Doors,tt0120148
1681,Mortal Kombat: Annihilation (1997),Mortal Kombat: Annihilation,tt0119707
1682,"Truman Show, The (1998)","Truman Show, The",tt0120382
1683,"Wings of the Dove, The (1997)","Wings of the Dove, The",tt0120520
1684,Mrs. Dalloway (1997),Mrs. Dalloway,tt0119723
1685,"I Love You, I Love You Not (1996)","I Love You, I Love You Not",tt0116592
1686,Red Corner (1997),Red Corner,tt0119994
1687,"Jackal, The (1997)","Jackal, The",tt24053860
1688,Anastasia (1997),Anastasia,tt0118617
1689,"Man Who Knew Too Little, The (1997)","Man Who Knew Too Little, The",tt34159660
1690,Alien: Resurrection (1997),Alien: Resurrection,tt0118583
1692,Alien Escape (1995),Alien Escape,tt0112318
1693,Amistad (1997),Amistad,tt0118607
1694,"Apostle, The (1997)","Apostle, The",tt0118632
1695,Artemisia (1997),Artemisia,tt0123385
1696,Bent (1997),Bent,tt0118698
1697,"Big Bang Theory, The (1994)","Big Bang Theory, The",tt0898266
1698,"Boys, Les (1997)","Boys, Les",tt0118764
1699,"Butcher Boy, The (1998)","Butcher Boy, The",tt0118804
1701,Deconstructing Harry (1997),Deconstructing Harry,tt0118954
1702,Flubber (1997),Flubber,tt0119137
1703,For Richer or Poorer (1997),For Richer or Poorer,tt0119142
1704,Good Will Hunting (1997),Good Will Hunting,tt0119217
1705,Guy (1996),Guy,tt0182576
1706,Harlem River Drive (1996),Harlem River Drive,tt4586332
1707,Home Alone 3 (1997),Home Alone 3,tt0119303
1708,Ill Gotten Gains (1997),Ill Gotten Gains,tt7948132
1709,Legal Deceit (1997),Legal Deceit,tt0130073
1710,Man of Her Dreams (1996),Man of Her Dreams,tt0116976
1711,Midnight in the Garden of Good and Evil (1997),Midnight in the Garden of Good and Evil,tt0119668
1713,Mouse Hunt (1997),Mouse Hunt,tt0119715
1714,Never Met Picasso (1996),Never Met Picasso,tt0117167
1715,Office Killer (1997),Office Killer,tt0119819
1716,"Other Voices, Other Rooms (1997)","Other Voices, Other Rooms",tt0119845
1717,Scream 2 (1997),Scream 2,tt0120082
1718,Stranger in the House (1997),Stranger in the House,tt5117252
1719,"Sweet Hereafter, The (1997)","Sweet Hereafter, The",tt0120255
1720,Time Tracers (1995),Time Tracers,tt0128755
1721,Titanic (1997),Titanic,tt0120338
1722,Tomorrow Never Dies (1997),Tomorrow Never Dies,tt0120347
1723,Twisted (1996),Twisted,tt14261112
1724,Full Speed (1996),Full Speed,tt4993964
